run,period,condition,observable,h,in_i4_grid,n_games,N_anchored,alphabet_K,I_plugin_nats,I_MM_nats,I_MM_clamped_june29_nats,H_R_cond_MM_nats,T_vs_targetperm_nats,T_boot_sd_nats,T_ratio_h_over_h_plus_8,I_MM_own_targetperm_floor_nats,T_vs_own_floor_nats,T_own_ratio_h_over_h_plus_8
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,12,1,30000,724325,774,0.327500,0.185718,0.185718,5.777571,0.089507,,1.058007,0.145417,0.040301,0.955017
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,16,1,30000,724325,774,0.328225,0.186593,0.186593,5.775843,0.087064,,1.086970,0.144621,0.041971,1.033464
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,20,0,30000,724325,774,0.328473,0.186847,0.186847,5.776746,0.084600,,1.089583,0.144647,0.042199,0.991042
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,24,1,30000,724325,774,0.327719,0.186041,0.186041,5.776461,0.080098,,1.049591,0.145428,0.040612,0.968612
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,28,0,30000,724325,774,0.328276,0.186500,0.186500,5.776235,0.077644,,1.039346,0.143919,0.042581,1.018915
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,32,1,30000,724325,774,0.327971,0.186242,0.186242,5.775505,0.076314,,1.042102,0.144313,0.041928,1.015864
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,36,0,30000,724325,774,0.327951,0.186197,0.186197,5.776055,0.074705,,1.000281,0.144406,0.041790,0.965181
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,40,1,30000,724325,774,0.327726,0.186026,0.186026,5.776562,0.073231,,0.992818,0.144753,0.041274,0.954719
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,44,0,30000,724325,774,0.328896,0.187406,0.187406,5.775395,0.074684,,1.044195,0.144108,0.043298,1.034601
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,48,1,30000,724325,774,0.328692,0.187075,0.187075,5.775887,0.073760,,1.028610,0.143844,0.043231,1.048536
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,52,0,30000,724325,774,0.327899,0.186162,0.186162,5.777346,0.071523,,0.984859,0.144312,0.041850,0.993640
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,56,0,30000,724325,774,0.327469,0.185693,0.185693,5.778199,0.071709,,0.979290,0.144463,0.041230,0.956323
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,60,0,30000,724325,774,0.327610,0.185762,0.185762,5.778466,0.072622,,0.982343,0.143645,0.042118,1.001508
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,64,1,30000,724325,774,0.328466,0.186618,0.186618,5.777419,0.073225,,0.974159,0.143505,0.043113,1.026213
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,68,0,30000,724325,774,0.327670,0.185739,0.185739,5.778220,0.073928,,0.984943,0.143685,0.042054,1.013072
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,72,0,30000,724325,774,0.328020,0.186376,0.186376,5.777035,0.075168,,0.980675,0.144364,0.042012,0.999387
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,76,0,30000,724325,774,0.328123,0.186340,0.186340,5.777005,0.075058,,0.969844,0.144828,0.041512,0.977534
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,80,1,30000,724325,774,0.328204,0.186437,0.186437,5.776074,0.076649,,0.967897,0.144400,0.042038,0.970871
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,84,0,30000,724325,774,0.328194,0.186658,0.186658,5.775600,0.077392,,0.950593,0.144192,0.042466,0.961459
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,88,0,30000,724325,774,0.328689,0.187090,0.187090,5.775789,0.079191,,0.994700,0.143792,0.043299,1.026781
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,92,0,30000,724325,774,0.329316,0.187778,0.187778,5.773902,0.081414,,,0.143610,0.044168,
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,96,1,30000,724325,774,0.327987,0.186168,0.186168,5.777359,0.079613,,,0.143999,0.042169,
matched,2016-01,REAL,san_matkey,8,1,30000,724325,53159,2.594067,2.553241,2.553241,2.894233,1.959321,,1.400237,0.593054,1.960187,1.401660
matched,2016-01,REAL,san_matkey,12,1,30000,724325,53159,2.380287,2.324781,2.324781,3.783242,1.637034,,1.351573,0.689714,1.635067,1.350553
matched,2016-01,REAL,san_matkey,16,1,30000,724325,53159,2.252703,2.184950,2.184950,4.524927,1.399278,,1.327124,0.786474,1.398475,1.328338
matched,2016-01,REAL,san_matkey,20,0,30000,724325,53159,2.172234,2.094364,2.094364,5.142557,1.211207,,1.321603,0.883699,1.210665,1.320507
matched,2016-01,REAL,san_matkey,24,1,30000,724325,53159,2.114766,2.028279,2.028279,5.652948,1.054369,,1.320810,0.975478,1.052801,1.317839
matched,2016-01,REAL,san_matkey,28,0,30000,724325,53159,2.066970,1.974030,1.974030,6.068955,0.916468,,1.322594,1.057212,0.916818,1.323800
matched,2016-01,REAL,san_matkey,32,1,30000,724325,53159,2.021981,1.924363,1.924363,6.399577,0.798274,,1.318561,1.125479,0.798884,1.315867
matched,2016-01,REAL,san_matkey,36,0,30000,724325,53159,1.974672,1.873865,1.873865,6.655291,0.692932,,1.294389,1.181300,0.692566,1.293514
matched,2016-01,REAL,san_matkey,40,1,30000,724325,53159,1.925764,1.823311,1.823311,6.837713,0.605413,,1.265787,1.216195,0.607116,1.265443
matched,2016-01,REAL,san_matkey,44,0,30000,724325,53159,1.874403,1.771430,1.771430,6.952870,0.535335,,1.224274,1.236016,0.535414,1.227712
matched,2016-01,REAL,san_matkey,48,1,30000,724325,53159,1.820932,1.718154,1.718154,7.011460,0.478290,,1.188064,1.238389,0.479766,1.186605
matched,2016-01,REAL,san_matkey,52,0,30000,724325,53159,1.766125,1.664402,1.664402,7.025120,0.437267,,1.154598,1.228294,0.436107,1.155268
matched,2016-01,REAL,san_matkey,56,0,30000,724325,53159,1.709597,1.609178,1.609178,7.004862,0.402580,,1.114395,1.204860,0.404318,1.120725
matched,2016-01,REAL,san_matkey,60,0,30000,724325,53159,1.654055,1.554992,1.554992,6.959442,0.378718,,1.102888,1.177497,0.377495,1.103865
matched,2016-01,REAL,san_matkey,64,1,30000,724325,53159,1.598949,1.501880,1.501880,6.897995,0.361254,,1.095901,1.141115,0.360765,1.097640
matched,2016-01,REAL,san_matkey,68,0,30000,724325,53159,1.543380,1.448029,1.448029,6.829596,0.343388,,1.083684,1.106054,0.341975,1.083376
matched,2016-01,REAL,san_matkey,72,0,30000,724325,53159,1.488097,1.394511,1.394511,6.757674,0.329641,,1.101626,1.065838,0.328673,1.096600
matched,2016-01,REAL,san_matkey,76,0,30000,724325,53159,1.434430,1.342806,1.342806,6.686351,0.316871,,1.113806,1.027149,0.315657,1.102153
matched,2016-01,REAL,san_matkey,80,1,30000,724325,53159,1.380659,1.291217,1.291217,6.617485,0.299231,,1.112089,0.991497,0.299720,1.112644
matched,2016-01,REAL,san_matkey,84,0,30000,724325,53159,1.327131,1.240170,1.240170,6.548681,0.284494,,1.122024,0.953769,0.286400,1.134681
matched,2016-01,REAL,san_matkey,88,0,30000,724325,53159,1.274831,1.190496,1.190496,6.481313,0.269071,,1.138914,0.921120,0.269376,1.137489
matched,2016-01,REAL,san_matkey,92,0,30000,724325,53159,1.224721,1.142823,1.142823,6.414881,0.253554,,,0.890417,0.252406,
matched,2016-01,REAL,san_matkey,96,1,30000,724325,53159,1.176079,1.096915,1.096915,6.344828,0.236253,,,0.860099,0.236817,
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,8,1,30000,724325,53159,3.225308,2.965159,2.965159,4.811743,2.371238,,1.087389,2.574227,0.390931,0.995210
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,12,1,30000,724325,53159,3.227447,2.967296,2.967296,4.811091,2.279549,,1.094222,2.574509,0.392787,1.000137
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,16,1,30000,724325,53159,3.226431,2.966344,2.966344,4.811047,2.180672,,1.093253,2.573531,0.392813,0.996292
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,20,0,30000,724325,53159,3.226157,2.966417,2.966417,4.809689,2.083260,,1.093970,2.573684,0.392733,1.007527
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,24,1,30000,724325,53159,3.228360,2.968575,2.968575,4.809763,1.994664,,1.084533,2.574300,0.394275,1.004128
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,28,0,30000,724325,53159,3.221958,2.961874,2.961874,4.813025,1.904312,,1.066673,2.572076,0.389799,0.989990
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,32,1,30000,724325,53159,3.224998,2.965281,2.965281,4.807446,1.839192,,1.051062,2.572627,0.392654,0.994985
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,36,0,30000,724325,53159,3.226346,2.966215,2.966215,4.809444,1.785281,,1.030646,2.572475,0.393740,0.994769
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,40,1,30000,724325,53159,3.227605,2.967740,2.967740,4.809561,1.749842,,1.013490,2.573106,0.394633,1.009554
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,44,0,30000,724325,53159,3.227982,2.968291,2.968291,4.809802,1.732196,,0.995832,2.572480,0.395811,1.006460
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,48,1,30000,724325,53159,3.226303,2.966414,2.966414,4.812017,1.726550,,0.981185,2.575516,0.390898,0.993383
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,52,0,30000,724325,53159,3.226609,2.966580,2.966580,4.811735,1.739446,,0.971745,2.573310,0.393270,0.999617
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,56,0,30000,724325,53159,3.226392,2.966257,2.966257,4.812281,1.759658,,0.964068,2.572754,0.393502,1.003951
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,60,0,30000,724325,53159,3.226262,2.966296,2.966296,4.812072,1.790023,,0.960957,2.572876,0.393421,1.005917
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,64,1,30000,724325,53159,3.225973,2.965869,2.965869,4.813240,1.825243,,0.959272,2.573915,0.391954,0.997536
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,68,0,30000,724325,53159,3.227697,2.967393,2.967393,4.814117,1.862751,,0.960527,2.576286,0.391107,1.001547
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,72,0,30000,724325,53159,3.227441,2.967607,2.967607,4.809512,1.902737,,0.963573,2.574685,0.392922,1.000252
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,76,0,30000,724325,53159,3.225048,2.965236,2.965236,4.811560,1.939300,,0.965265,2.574733,0.390503,0.993265
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,80,1,30000,724325,53159,3.226519,2.966654,2.966654,4.809873,1.974668,,0.966581,2.573831,0.392823,1.003266
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,84,0,30000,724325,53159,3.224721,2.964762,2.964762,4.808896,2.009086,,0.967297,2.571611,0.393150,1.002091
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,88,0,30000,724325,53159,3.224422,2.964366,2.964366,4.811827,2.042941,,0.969855,2.572823,0.391544,0.996851
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,92,0,30000,724325,53159,3.226182,2.966278,2.966278,4.810496,2.077009,,,2.573948,0.392330,
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_matkey,96,1,30000,724325,53159,3.226993,2.967102,2.967102,4.809442,2.106439,,,2.574321,0.392781,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,8,1,30000,724325,53159,0.693588,0.593920,0.593920,4.853554,0.000000,,,0.593920,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,12,1,30000,724325,53159,0.801543,0.687747,0.687747,5.420277,0.000000,,,0.687747,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,16,1,30000,724325,53159,0.913793,0.785672,0.785672,5.924205,0.000000,,,0.785672,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,20,0,30000,724325,53159,1.024291,0.883157,0.883157,6.353764,0.000000,,,0.883157,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,24,1,30000,724325,53159,1.126435,0.973911,0.973911,6.707317,0.000000,,,0.973911,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,28,0,30000,724325,53159,1.219307,1.057562,1.057562,6.985423,0.000000,,,1.057562,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,32,1,30000,724325,53159,1.295309,1.126089,1.126089,7.197851,0.000000,,,1.126089,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,36,0,30000,724325,53159,1.355954,1.180933,1.180933,7.348223,0.000000,,,1.180933,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,40,1,30000,724325,53159,1.396518,1.217898,1.217898,7.443127,0.000000,,,1.217898,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,44,0,30000,724325,53159,1.416459,1.236095,1.236095,7.488205,0.000000,,,1.236095,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,48,1,30000,724325,53159,1.420323,1.239864,1.239864,7.489750,0.000000,,,1.239864,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,52,0,30000,724325,53159,1.406795,1.227134,1.227134,7.462388,0.000000,,,1.227134,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,56,0,30000,724325,53159,1.384048,1.206599,1.206599,7.407441,0.000000,,,1.206599,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,60,0,30000,724325,53159,1.351144,1.176273,1.176273,7.338160,0.000000,,,1.176273,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,64,1,30000,724325,53159,1.312777,1.140626,1.140626,7.259248,0.000000,,,1.140626,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,68,0,30000,724325,53159,1.273281,1.104642,1.104642,7.172984,0.000000,,,1.104642,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,72,0,30000,724325,53159,1.230541,1.064870,1.064870,7.087315,0.000000,,,1.064870,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,76,0,30000,724325,53159,1.188326,1.025935,1.025935,7.003221,0.000000,,,1.025935,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,80,1,30000,724325,53159,1.151251,0.991985,0.991985,6.916716,0.000000,,,0.991985,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,84,0,30000,724325,53159,1.111808,0.955676,0.955676,6.833175,0.000000,,,0.955676,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,88,0,30000,724325,53159,1.074473,0.921425,0.921425,6.750384,0.000000,,,0.921425,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,92,0,30000,724325,53159,1.039566,0.889269,0.889269,6.668436,0.000000,,,0.889269,0.000000,
matched,2016-01,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,96,1,30000,724325,53159,1.007883,0.860663,0.860663,6.581081,0.000000,,,0.860663,0.000000,
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,8,1,30000,724325,53159,3.290721,3.042053,3.042053,4.733783,2.448132,,1.083783,2.574480,0.467572,0.998657
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,12,1,30000,724325,53159,3.289903,3.041329,3.041329,4.736413,2.353582,,1.089134,2.575053,0.466277,0.999887
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,16,1,30000,724325,53159,3.292831,3.044548,3.044548,4.733189,2.258877,,1.091793,2.576347,0.468201,0.998215
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,20,0,30000,724325,53159,3.292557,3.044124,3.044124,4.735682,2.160967,,1.088537,2.577795,0.466329,0.992231
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,24,1,30000,724325,53159,3.291272,3.042871,3.042871,4.733711,2.068961,,1.078893,2.573833,0.469039,0.994224
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,28,0,30000,724325,53159,3.290900,3.042766,3.042766,4.732181,1.985204,,1.066615,2.572786,0.469980,0.995930
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,32,1,30000,724325,53159,3.291453,3.043759,3.043759,4.728167,1.917670,,1.051754,2.571995,0.471763,0.999738
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,36,0,30000,724325,53159,3.289963,3.042152,3.042152,4.728442,1.861219,,1.031451,2.570251,0.471901,1.005660
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,40,1,30000,724325,53159,3.289001,3.041204,3.041204,4.729890,1.823306,,1.011049,2.569317,0.471887,1.005521
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,44,0,30000,724325,53159,3.288613,3.040561,3.040561,4.732253,1.804466,,0.992556,2.571317,0.469245,0.996451
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,48,1,30000,724325,53159,3.291335,3.043245,3.043245,4.730008,1.803381,,0.981698,2.573949,0.469296,0.996313
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,52,0,30000,724325,53159,3.293047,3.045135,3.045135,4.730138,1.818000,,0.974334,2.574218,0.470916,1.005969
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,56,0,30000,724325,53159,3.291624,3.043601,3.043601,4.730032,1.837002,,0.964359,2.572569,0.471033,0.999334
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,60,0,30000,724325,53159,3.290368,3.042164,3.042164,4.734337,1.865890,,0.960320,2.574042,0.468122,0.990195
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,64,1,30000,724325,53159,3.293795,3.045520,3.045520,4.733255,1.904894,,0.962178,2.574174,0.471346,1.004746
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,68,0,30000,724325,53159,3.296039,3.047630,3.047630,4.733440,1.942989,,0.963216,2.574873,0.472758,1.013683
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,72,0,30000,724325,53159,3.292868,3.044643,3.044643,4.735286,1.979773,,0.965356,2.575524,0.469120,1.006692
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,76,0,30000,724325,53159,3.291311,3.043124,3.043124,4.734588,2.017189,,0.965170,2.576748,0.466376,0.993000
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,80,1,30000,724325,53159,3.290781,3.042807,3.042807,4.733505,2.050822,,0.966414,2.576806,0.466002,0.995825
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,84,0,30000,724325,53159,3.293733,3.045659,3.045659,4.731418,2.089983,,0.971763,2.575996,0.469663,1.007104
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,88,0,30000,724325,53159,3.291762,3.043519,3.043519,4.734119,2.122094,,0.971310,2.575564,0.467955,0.988286
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,92,0,30000,724325,53159,3.288282,3.039983,3.039983,4.735324,2.150714,,,2.573632,0.466351,
matched,2016-01,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,96,1,30000,724325,53159,3.293382,3.045438,3.045438,4.730128,2.184776,,,2.571936,0.473502,
matched,2016-01,REAL,san_statekey,8,1,30000,724325,3310025,11.606321,11.938249,11.938249,1.867457,0.151203,,26.248432,11.786956,0.151293,26.291049
matched,2016-01,REAL,san_statekey,12,1,30000,724325,3310025,11.627026,11.963580,11.963580,1.991280,0.028977,,24.817472,11.934608,0.028972,24.757792
matched,2016-01,REAL,san_statekey,16,1,30000,724325,3310025,11.630832,11.968461,11.968461,2.014608,0.005760,,25.839738,11.962706,0.005755,24.939137
matched,2016-01,REAL,san_statekey,20,0,30000,724325,3310025,11.630948,11.968607,11.968607,2.019211,0.001168,,14.463052,11.967437,0.001170,15.644632
matched,2016-01,REAL,san_statekey,24,1,30000,724325,3310025,11.630372,11.967843,11.967843,2.020161,0.000223,,4.505464,11.967612,0.000231,5.906921
matched,2016-01,REAL,san_statekey,28,0,30000,724325,3310025,11.629693,11.966942,11.966942,2.020303,0.000081,,10.333333,11.966867,0.000075,-28.722605
matched,2016-01,REAL,san_statekey,32,1,30000,724325,3310025,11.628895,11.965882,11.965882,2.020334,0.000049,,4.750000,11.965843,0.000039,7.500000
matched,2016-01,REAL,san_statekey,36,0,30000,724325,3310025,11.627967,11.964653,11.964653,2.020365,0.000008,,1.000000,11.964656,-0.000003,-0.166667
matched,2016-01,REAL,san_statekey,40,1,30000,724325,3310025,11.626946,11.963303,11.963303,2.020352,0.000010,,-1.756393,11.963298,0.000005,-3.604971
matched,2016-01,REAL,san_statekey,44,0,30000,724325,3310025,11.625936,11.961969,11.961969,2.020355,0.000008,,0.600000,11.961953,0.000016,1.500000
matched,2016-01,REAL,san_statekey,48,1,30000,724325,3310025,11.624810,11.960482,11.960482,2.020358,-0.000006,,2.277395,11.960484,-0.000001,-0.243607
matched,2016-01,REAL,san_statekey,52,0,30000,724325,3310025,11.623655,11.958955,11.958955,2.020358,0.000013,,-2.500000,11.958945,0.000010,-4.000000
matched,2016-01,REAL,san_statekey,56,0,30000,724325,3310025,11.622453,11.957373,11.957373,2.020354,-0.000003,,0.064289,11.957367,0.000006,-0.107034
matched,2016-01,REAL,san_statekey,60,0,30000,724325,3310025,11.621286,11.955831,11.955831,2.020355,-0.000005,,0.107789,11.955833,-0.000003,0.063162
matched,2016-01,REAL,san_statekey,64,1,30000,724325,3310025,11.620086,11.954239,11.954239,2.020371,-0.000041,,1.296232,11.954294,-0.000055,1.251611
matched,2016-01,REAL,san_statekey,68,0,30000,724325,3310025,11.618717,11.952424,11.952424,2.020365,-0.000048,,1.159674,11.952465,-0.000041,0.652137
matched,2016-01,REAL,san_statekey,72,0,30000,724325,3310025,11.617040,11.950211,11.950211,2.020358,-0.000031,,0.363501,11.950255,-0.000044,0.580653
matched,2016-01,REAL,san_statekey,76,0,30000,724325,3310025,11.614918,11.947422,11.947422,2.020368,-0.000042,,0.426044,11.947485,-0.000063,1.055539
matched,2016-01,REAL,san_statekey,80,1,30000,724325,3310025,11.612030,11.943622,11.943622,2.020365,-0.000086,,0.750280,11.943698,-0.000076,0.546681
matched,2016-01,REAL,san_statekey,84,0,30000,724325,3310025,11.607888,11.938214,11.938214,2.020386,-0.000098,,0.509809,11.938274,-0.000060,0.279004
matched,2016-01,REAL,san_statekey,88,0,30000,724325,3310025,11.601653,11.930181,11.930181,2.020376,-0.000115,,0.412038,11.930320,-0.000139,0.485047
matched,2016-01,REAL,san_statekey,92,0,30000,724325,3310025,11.591915,11.917816,11.917816,2.020360,-0.000192,,,11.918031,-0.000215,
matched,2016-01,REAL,san_statekey,96,1,30000,724325,3310025,11.576113,11.897681,11.897681,2.020350,-0.000278,,,11.897969,-0.000288,
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,8,1,30000,724325,3310025,12.959516,13.400202,13.400202,0.295896,1.613156,,1.122416,13.399890,0.000312,3.092913
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,12,1,30000,724325,3310025,12.959864,13.400602,13.400602,0.295954,1.465999,,1.023359,13.400602,-0.000000,0.004822
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,16,1,30000,724325,3310025,12.959184,13.399918,13.399918,0.295905,1.437218,,1.003947,13.399817,0.000101,0.596778
matched,2016-01,WITHIN_GAME_SCRAMBLE,san_statekey,20,0,30000,724325,3310025,12.959254,13.399976,13.399976,0.296032,1.432537,,1.001371,13.400008,-0.000033,-0.092567
